id,name,city_id,pincode,latitude,longitude,phone_no,status,user_id,default_image_file_name,default_image_content_type,default_image_file_size,default_image_updated_at,address,areahop_id,neighborhood,state,website,business_email
6066,"Cafe Coffee Day",1,560043,12.978398,77.696883,"+91 7483319682",1,0,NULL,NULL,NULL,NULL,"Nisarga Property",a4f4e2f6-6f24f109-040388-1467200076,Banaswadi,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6067,"Cafe Coffee Day",1,560003,12.988119,77.731520,"+91 9342332163",1,0,NULL,NULL,NULL,NULL,"Big Bazaar",3e16db1d-90c0a7b5-f17e65-1467200076,Malleswaram,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6068,"Cafe Coffee Day",1,560034,12.926510,77.637771,"080 32954029",1,0,NULL,NULL,NULL,NULL,"3, Archana Building, Sector 4",5f479c67-2909763d-bd6c0a-1467200076,"HSR Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6069,"Cafe Coffee Day",1,560102,12.980763,77.602935,"+91 9341193915",1,0,NULL,NULL,NULL,NULL,"Central Mall",e5accfc1-c89ce2eb-eafe30-1467200077,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6070,"Cafe Coffee Day",1,560078,12.898694,77.576426,"+91 7483391983",1,0,NULL,NULL,NULL,NULL,"The Commercial & Hostel Building, Jaraganahalli",1c1b27d3-a7a78c32-05d316-1467200077,"JP Nagar",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6071,"Cafe Coffee Day",1,560048,12.985359,77.708126,"+91 7483222946",1,0,NULL,NULL,NULL,NULL,"Crescent, 4th Block, Prestige Shantiniketan",f3149e2c-435acd20-f87d47-1467200077,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6072,"Cafe Coffee Day",1,560054,13.034662,77.557205,"080 32486309",1,0,NULL,NULL,NULL,NULL,"Ujjni Glitz Building",88366310-1a43fa4b-af3927-1467200077,Mathikere,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6073,"Cafe Coffee Day",1,560102,12.911862,77.644592,"+91 9343055690",1,0,NULL,NULL,NULL,NULL,"Bangalore Central 3, Varthur Hobli",565579b6-236174b1-3dd150-1467200077,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6074,"Cafe Coffee Day",1,560001,12.975314,77.605008,"+91 9343863688",1,0,NULL,NULL,NULL,NULL,"Barton Centre",956da086-6cac879c-899284-1467200078,"MG Road",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6075,"Cafe Coffee Day",1,560071,12.954695,77.641305,"080 32560712",1,0,NULL,NULL,NULL,NULL,"Inner Ring Road, Amarjyothi Layout",e8ad4e7d-e000cc00-c6c703-1467200078,Domlur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6076,"Cafe Coffee Day",1,560100,12.854899,77.667929,"+91 9379568436",1,0,NULL,NULL,NULL,NULL,"Konappana Agrahara",db103a27-75754fe4-5a8699-1467200078,"Electronic City",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6077,"Cafe Coffee Day",1,560001,12.995769,77.610677,"+91 7483350284",1,0,NULL,NULL,NULL,NULL,"44, Spencer Building,",5f755b13-1b095b59-6e98b4-1467200078,"MG Road",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6078,"Cafe Coffee Day",1,560034,12.988311,77.556648,"+91 9342001958",1,0,NULL,NULL,NULL,NULL,"8th Main Road, 4th Block",89d5299b-82516fab-f672eb-1467200078,Koramangala,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6079,"Cafe Coffee Day",1,560066,12.969807,77.749963,"080 32489331",1,0,NULL,NULL,NULL,NULL,"Ascendas Park Square, ITPB,",b1fa031f-8d07a076-c6c716-1467200079,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6080,"Cafe Coffee Day",1,560078,12.905976,77.593157,"080 32486290",1,0,NULL,NULL,NULL,NULL,"312, Outer Ring Road, 5th Phase",f33c5905-b89d1a71-00cc7b-1467200079,"JP Nagar",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6081,"Cafe Coffee Day",1,560093,12.981244,77.603067,"+91 9341834655",1,0,NULL,NULL,NULL,NULL,"Bangalore Centra-2, 2nd phase",c4df8ac7-ce786919-fef19a-1467200079,"JP Nagar",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6082,"Cafe Coffee Day",1,560035,12.904802,77.682107,"+91 9342652252",1,0,NULL,NULL,NULL,NULL,"Shopper Stop, Gopalan Signature Mall",4e294a59-d385f3ac-5dbd37-1467200080,"Bennigana Halli",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6083,"Cafe Coffee Day",1,560025,12.966216,77.606800,"+91 7483068689",1,0,NULL,NULL,NULL,NULL,"Bangalore Central Mall, Victoria Embassy",84121c2c-c1562741-6b0b30-1467200080,"Residency Road",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6084,"Cafe Coffee Day",1,560037,12.962313,77.701635,"+91 9341840908",1,0,NULL,NULL,NULL,NULL,"Ashwath Nagar, Outer Ring Road",688cf3f0-b46e2747-cedd9d-1467200080,Marathahalli,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6085,"Cafe Coffee Day",1,560075,13.023869,77.550371,"+91 9243608402",1,0,NULL,NULL,NULL,NULL,"Hpcl Petrol Bunk, Peenya, Tumkur Road",97e81227-c2e96518-7ddb70-1467200080,Devanahalli,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6086,"Cafe Coffee Day",1,560050,12.940317,77.549761,"+91 9379741448",1,0,NULL,NULL,NULL,NULL,"57, Place Building, 6th Main, Nagendra Block",98a4595a-cfdef462-f2d9b5-1467200081,Banashankari,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6087,"Cafe Coffee Day",1,560045,13.040992,77.617456,"+91 9343727676",1,0,NULL,NULL,NULL,NULL,"Cognizant, Manyta Tech Park, Outer Ring Road",1bf51112-58e2992c-2fbc20-1467200081,Nagavara,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6088,"Cafe Coffee Day",1,560048,12.991280,77.687367,"+91 7090751803",1,0,NULL,NULL,NULL,NULL,"Phoenix Marketcity, Mahadevapura",a7cdc9e3-a292cc95-30edb2-1467200081,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6089,"Cafe Coffee Day",1,560049,12.975687,77.625907,"+91 9379739327",1,0,NULL,NULL,NULL,NULL,"29P & 32, Old Madras Road",3649f8f6-e146f54d-8ed77a-1467200081,"KR Puram",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6090,"Cafe Coffee Day",1,560043,13.031811,77.626943,"+91 9341564110",1,0,NULL,NULL,NULL,NULL,"448, HBR 1st stage, 4th Block, HBR Layout",3f21fb9c-a25dbca6-b1303a-1467200082,Banaswadi,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6091,"Cafe Coffee Day",1,560076,12.899585,77.597102,"080 64541183",1,0,NULL,NULL,NULL,NULL,"Kalyani Magnum, 3rd Main Road",73edaa65-0f6c5107-5ad32a-1467200082,"Krishnaraju Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6092,"Cafe Coffee Day",1,560005,12.999920,77.625444,"080 64516792",1,0,NULL,NULL,NULL,NULL,"ITC Infotech, Banaswadi Road",66ff06d4-d9c5e9d0-f03156-1467200082,"Cox Town",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6093,"Cafe Coffee Day",1,560103,12.923199,77.681327,"+91 9342393106",1,0,NULL,NULL,NULL,NULL,"Pritech Park",fca316ad-97f4ee34-aec977-1467200082,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6094,"Cafe Coffee Day",1,560069,12.921911,77.593624,"+91 9341719020",1,0,NULL,NULL,NULL,NULL,"9th block, Kamala Arcade, 37 B, 26th Main",3b9efe74-e7c79a82-5acdeb-1467200083,Jayanagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6095,"Cafe Coffee Day",1,560095,12.936915,77.640726,"+91 9343596267",1,0,NULL,NULL,NULL,NULL,"4th block, 777, JK Ashwath Lakshmi Heritage",af2a98e9-ad440c48-157400-1467200083,Koramangala,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6096,"Cafe Coffee Day",1,560064,13.101970,77.586359,"+91 9341906371",1,0,NULL,NULL,NULL,NULL,"The Sai Leela Hotel",6a20418b-2ff3428b-623071-1467200083,Singanayakanahalli,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6097,"Cafe Coffee Day",1,560055,13.007844,77.557663,"+91 7483068730",1,0,NULL,NULL,NULL,NULL,"Orion Mall Gateway",237d5bfd-7f7d6f98-4b00f1-1467200083,Malleswaram,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6098,"Cafe Coffee Day",1,560017,12.958298,77.666333,"+91 9243608401",1,0,NULL,NULL,NULL,NULL,"Old Airport Road,",66cd1308-df939970-9008a9-1467200083,Murugeshpalya,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6099,"Cafe Coffee Day",1,560010,12.984982,77.553344,"+91 9343070220",1,0,NULL,NULL,NULL,NULL,"Metro station, Anil Kumble Circle",c1eccef9-80b278a6-cf8a42-1467200084,"MG Road",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6100,"Cafe Coffee Day",1,562157,13.152957,77.620902,"+91 9342174554",1,0,NULL,NULL,NULL,NULL,"Bangalore Hyderabad Highway",136c9b9e-f8bb729e-334a6b-1467200084,Hunasamaranahalli,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6101,"Cafe Coffee Day",1,560076,12.916595,77.606091,"080 32954027",1,0,NULL,NULL,NULL,NULL,"Outer Ring Road, 1st Phase, BTM 2nd Stage",aa10d32d-4b282412-3fb4fa-1467200084,"BTM Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6102,"Cafe Coffee Day",1,560055,13.007844,77.557663,"080 65690585",1,0,NULL,NULL,NULL,NULL,"PVR, Orion Mall, 26/1",55439198-2807037f-fb152f-1467200084,Rajajinagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6103,"Cafe Coffee Day",1,560066,12.955843,77.723040,"+91 7483126552",1,0,NULL,NULL,NULL,NULL,"Varthur Main Road, Tubarahalli",daad82a0-9df0f27f-5c306f-1467200084,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6104,"Cafe Coffee Day",1,560100,12.855492,77.664876,"080 65690470",1,0,NULL,NULL,NULL,NULL,"Infosys JP tech Park, 44,, Hosur Road",4b62439e-f8b0dbd4-9ffc93-1467200085,"Electronic City",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6105,"Cafe Coffee Day",1,560085,12.916716,77.606649,"+91 9341925274",1,0,NULL,NULL,NULL,NULL,"7/1 Ward 55, 100 Feet Ring Road",0204683b-d6d072b5-a4bc0f-1467200085,Banashankari,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6106,"Cafe Coffee Day",1,560099,12.816855,77.690615,"+91 9341722475",1,0,NULL,NULL,NULL,NULL,"Bommasandra, Hosur Main Road",c555678b-473302ad-3ac512-1467200085,Bommasandra,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6107,"Cafe Coffee Day",1,560077,13.053689,77.646360,"+91 9353080829",1,0,NULL,NULL,NULL,NULL,"Hennur Bagalur Road, Byrathi",e59f0c5f-edee9bca-8121c5-1467200085,"Rammana Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6108,"Cafe Coffee Day",1,560004,12.945991,77.571120,"080 32569590",1,0,NULL,NULL,NULL,NULL,"95, Gandhi Bazaar",f734a882-4aafdbbc-88b819-1467200086,Basavanagudi,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6109,"Cafe Coffee Day",1,560076,12.878900,77.608987,"+91 9343003325",1,0,NULL,NULL,NULL,NULL,"Royal Meenakshi Mall, Hulimavu",9002fd40-a1ae61af-778681-1467200086,"Bannerghatta Road",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6110,"Cafe Coffee Day",1,560040,12.968032,77.530473,"+91 7483091750",1,0,NULL,NULL,NULL,NULL,"Junction Magdi Chord Road, 2nd Cross, Manuvana",a25a223f-9d4dda45-0f95da-1467200086,Vijayanagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6111,"Cafe Coffee Day",1,560066,12.974377,77.715162,"+91 9342025205",1,0,NULL,NULL,NULL,NULL,"EPIP Zone",7266bede-c3d24b39-3bdf91-1467200086,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6112,"Cafe Coffee Day",1,560070,12.925984,77.564544,"+91 7483258004",1,0,NULL,NULL,NULL,NULL,"21st Main Road",68d23325-dce0d9a7-26bbcd-1467200087,Banashankari,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6113,"Cafe Coffee Day",1,560004,12.946416,77.578818,"080 32486251",1,0,NULL,NULL,NULL,NULL,"184 A, YMA Arcade, Sir M N Krishna Rao Road",b8012a79-fcd88c98-46190d-1467200087,Basavanagudi,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6114,"Cafe Coffee Day",1,560011,12.926840,77.584919,"+91 9343433764",1,0,NULL,NULL,NULL,NULL,"32, D Cross,  4th Block",42702ecb-594a0080-36ff85-1467200087,Jayanagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6115,"Cafe Coffee Day",1,560103,12.927478,77.679898,"080 32024284",1,0,NULL,NULL,NULL,NULL,"Marathalli Road, Amalipuram",2515fe8a-8913408d-3b8c12-1467200088,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6116,"Cafe Coffee Day",1,560048,12.985359,77.708126,"+91 9343003297",1,0,NULL,NULL,NULL,NULL," Phoenix Marketcity",e379f2c9-a03356b8-0fa378-1467200088,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6117,"Cafe Coffee Day",1,560103,12.929869,77.684837,"080 64529986",1,0,NULL,NULL,NULL,NULL,"Campus 4A, Pritech Park, Eco Space",1966372e-fe2b1009-71abcf-1467200088,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6118,"Cafe Coffee Day",1,560037,12.979374,77.694702,"080 65690580",1,0,NULL,NULL,NULL,NULL,"Doddanekkundi, Service Road, B Chinappa Layout",abc7f47f-bf23db73-ffe031-1467200088,Mahadevapura,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6119,"Cafe Coffee Day",1,560048,12.986401,77.690465,"080 64540061",1,0,NULL,NULL,NULL,NULL,"Bagmane World Technology Centre, Outer Ring Road",5d3a6237-479b7bd2-4bfeba-1467200089,Mahadevapura,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6120,"Cafe Coffee Day",1,560011,12.940884,77.585145,"080 64540066",1,0,NULL,NULL,NULL,NULL,"T Mariappa Road, 1st Block",b9441d84-4265446c-9cbef4-1467200089,Jayanagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6121,"Cafe Coffee Day",1,560066,12.969807,77.749963,"080 64562022",1,0,NULL,NULL,NULL,NULL," Forum Value Mall, 62",1e3e67fe-6dc5ad1a-5467a7-1467200089,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6122,"Cafe Coffee Day",1,560061,12.903742,77.524907,"+91 9342642808",1,0,NULL,NULL,NULL,NULL,"Rajarajeshwari Nagar, Uttarhalli Main Road",f36f8040-148df7d5-d56d6b-1467200089,Mylasandra,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6123,"Cafe Coffee Day",1,560040,12.954038,77.532890,"+91 9343712959",1,0,NULL,NULL,NULL,NULL,"Basaveshwara HBCS, Ward No. 40",c0a7946d-a23fbad7-c6672a-1467200089,"Chandra Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6124,"Cafe Coffee Day",1,560082,12.814126,77.508194,"+91 9243601838",1,0,NULL,NULL,NULL,NULL,"122, Brigade Meadows, Kaggalipura",598e329f-e961993c-c3af50-1467200090,"Kanakapura Road",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6125,"Cafe Coffee Day",1,560100,12.850751,77.666021,"+91 9379999928",1,0,NULL,NULL,NULL,NULL,"Infosys, Hosur Road",5f21c4b9-c3ab77aa-5db0c7-1467200090,"Electronic City",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6126,"Cafe Coffee Day",1,560102,12.914828,77.651571,"+91 9243601941",1,0,NULL,NULL,NULL,NULL,"27th Main Road, Sector 1",39271542-73073684-ca276d-1467200090,"HSR Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6127,"Cafe Coffee Day",1,560300,13.198633,77.706593,"+91 9341676181",1,0,NULL,NULL,NULL,NULL,"Bangalore Airport",882daea5-517abee8-aea033-1467200090,Devanahalli,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6128,"Cafe Coffee Day",1,560300,13.198633,77.706593,"+91 7483321279",1,0,NULL,NULL,NULL,NULL,"Kempegowda International Airport",d422724b-711c8ec8-1e3809-1467200091,Devanahalli,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6129,"Cafe Coffee Day",1,560076,12.884510,77.603552,"+91 9243601964",1,0,NULL,NULL,NULL,NULL,"Inside Accenture",f67de030-5796d198-b500af-1467200091,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6130,"Cafe Coffee Day",1,560030,12.922338,77.565070,"+91 9343159626",1,0,NULL,NULL,NULL,NULL,"1570, Vinutha Tower, , Sector 1",b93b40cd-e24a1f8d-b9b465-1467200091,"HSR Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6131,"Cafe Coffee Day",1,560008,12.968992,77.642313,"+91 9342281845",1,0,NULL,NULL,NULL,NULL,"622, 12th Main Rd, HAL 2nd Stage",7144c5f2-8b11cf4f-7b4bae-1467200091,Indiranagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6132,"Cafe Coffee Day",1,560095,12.934673,77.612500,"+91 9341290886",1,0,NULL,NULL,NULL,NULL,"Money Center, 7th Block",f0d14b36-dc784782-d968c7-1467200092,Koramangala,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6133,"Cafe Coffee Day",1,560003,12.934152,77.568265,"+91 9243601109",1,0,NULL,NULL,NULL,NULL,"198, 2nd Main Road",81b5a1ff-179ba405-c81815-1467200092,Sadashivanagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6134,"Cafe Coffee Day",1,560076,12.914733,77.610226,"+91 7483317669",1,0,NULL,NULL,NULL,NULL,"942, 16th Main, 2nd Stage BTM Layout",c70821c9-f044a9d5-92369d-1467200092,"BTM Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6135,"Cafe Coffee Day",1,560042,12.988008,77.617826,"+91 9341922079",1,0,NULL,NULL,NULL,NULL,"Gold Coin 2, 34/1, Meanee Avenue Road",9c7f2486-9496d605-56b6f3-1467200093,Ulsoor,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6136,"Cafe Coffee Day",1,560103,12.929869,77.684837,"+91 9342551654",1,0,NULL,NULL,NULL,NULL,"Sakra World Hospital",074e6ad9-cd27ecfe-ea4a23-1467200093,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6137,"Cafe Coffee Day",1,560078,12.897095,77.586003,"080 32561988",1,0,NULL,NULL,NULL,NULL,"57, 24th Main, 1st Phase",0b66b93d-bcb3dea8-0800be-1467200093,"JP Nagar",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6138,"Cafe Coffee Day",1,560077,13.063954,77.650361,"+91 8722802801",1,0,NULL,NULL,NULL,NULL,"MSR Regalia Elements Mall, MS Ramaiah North City",1470c5e4-92bcb975-5d2657-1467200093,Nagavara,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6139,"Cafe Coffee Day",1,560048,12.991280,77.687367,"080 32528017",1,0,NULL,NULL,NULL,NULL,"PVR Phoenix Market City, Mahadevapura",b4a73075-2411a7f0-03facf-1467200093,Whitefield,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6140,"Cafe Coffee Day",1,560025,12.970223,77.610644,"080 32525294",1,0,NULL,NULL,NULL,NULL,"Garuda Mall, Magrath Road",a5862c41-3cc8df2c-d4064c-1467200094,"Ashok Nagar",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6141,"Cafe Coffee Day",1,560064,13.101970,77.586359,"+91 9379208219",1,0,NULL,NULL,NULL,NULL,"LMN ARCADE, 17-B/4, 1169, Ward No. 4",21ed62c4-1667db2e-dcac7b-1467200094,Yelahanka,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6142,"Cafe Coffee Day",1,560092,13.062884,77.592158,"+91 7483316923",1,0,NULL,NULL,NULL,NULL,"2443, Sahakara Nagar, 60 Feet Main Road, Ward No. 7",e5f015ee-e773e5e4-ac239d-1467200094,Hebbal,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6143,"Cafe Coffee Day",1,560011,12.926858,77.583552,"+91 9343493630",1,0,NULL,NULL,NULL,NULL,"9th Main Road, 4th Block",3acd2296-567fc4ec-cb392a-1467200094,Jayanagar,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6144,"Cafe Coffee Day",1,560095,13.010877,77.643475,"080 32524056",1,0,NULL,NULL,NULL,NULL,"99,  60 Feet Road, 6th Block, 5th Cross",717f8384-30c0698e-e3318e-1467200095,Koramangala,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6145,"Cafe Coffee Day",1,560052,12.991074,77.593513,"+91 9845436038",1,0,NULL,NULL,NULL,NULL,"Vikram Hospital, 71/1, Millers Tank Bund Road",f15d0bbe-4c018bef-e6a555-1467200095,"Vasanth Nagar",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6146,"Cafe Coffee Day",1,560045,13.049179,77.595162,"080 32528021",1,0,NULL,NULL,NULL,NULL,"Karle Town Centre, 100 Feet Kempapura Main Road",83c93e81-eca13c25-d9e2f3-1467200095,Nagavara,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6147,"Cafe Coffee Day",1,560103,12.927978,77.680617,"+91 9742021507",1,0,NULL,NULL,NULL,NULL,"Sakra World Hospital, Outer Ring Road",debc80f6-5da83dfd-28c06f-1467200095,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6148,"Cafe Coffee Day",1,560052,12.970134,77.697992,"+91 9343969340",1,0,NULL,NULL,NULL,NULL,"35/4, Road",b3f16bc9-477cb2a4-9601a2-1467200096,"Cunningham Road",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6149,"Cafe Coffee Day",1,560068,12.908240,77.607409,"+91 8032528024",1,0,NULL,NULL,NULL,NULL,"BTM 2nd Stage",7cb5ab41-b27070ad-33a687-1467200096,"Silk Board",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6150,"Cafe Coffee Day",1,560084,13.024257,77.632731,"+91 9343407525",1,0,NULL,NULL,NULL,NULL,"Grace Complex, CMR Road",dc52a676-0bbf3f8e-008b8b-1467200096,Kammanahalli,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6151,"Cafe Coffee Day",1,560078,12.906457,77.582768,"+91 7483127279",1,0,NULL,NULL,NULL,NULL,"PVR Soul Space Spirit, Outer Ring Road",948d9b49-88389f89-ecb46c-1467200097,Bellandur,Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6152,"Cafe Coffee Day",1,560103,12.907123,77.563709,"+91 9343396063",1,0,NULL,NULL,NULL,NULL,"300, 14th Main Rd, Phase 5",a3a5c98c-7b42b7e8-c8404f-1467200097,"JP Nagar",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6153,"Cafe Coffee Day",1,560037,12.956629,77.704682,"+91 9343003320",1,0,NULL,NULL,NULL,NULL,"Hypercity, Embassy Paragon",dd4ec173-f35cc48f-59791a-1467200097,"BEML Layout",Karnataka,www.cafecoffeeday.com,customercare@cafecoffeeday.com
6154,Starbucks,1,560003,12.999664,77.571328,,1,0,NULL,NULL,NULL,NULL,"Mantri Mall, Mantri square No1, Sampige Road",498bfeb3-5992c3ca-58911c-1467202003,Malleswaram,Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6155,Starbucks,1,560001,12.970872,77.604791,,1,0,NULL,NULL,NULL,NULL,"Ground Floor, Prestige RR Building, Ashok Nagar",00cd1723-011b9a48-34f5b8-1467202004,"Church Street",Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6156,Starbucks,1,560080,12.992724,77.591549,"+91 8884678563",1,0,NULL,NULL,NULL,NULL,"403, Ground Floor, 8th Main Road",6dda490f-eb328e53-bb845b-1467202004,Sadashivanagar,Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6157,Starbucks,1,560008,12.920114,77.598601,"+91 9972433138",1,0,NULL,NULL,NULL,NULL,"Samrat No.2013, 100 ft Road, HAL 2nd stage",dc16a676-d489279c-f370f6-1467202004,Indiranagar,Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6158,Starbucks,1,560095,12.936915,77.640726,,1,0,NULL,NULL,NULL,NULL,"115, Real Square Building, Koramangala Industrial Layout, 7th Block",14f9a255-f3cc69b8-e7fb6b-1467202004,Koramangala,Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6159,Starbucks,1,560055,13.007844,77.557663,,1,0,NULL,NULL,NULL,NULL,"Ground Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road",790454d6-f713054c-ef46f9-1467202004,Malleswaram,Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6160,Starbucks,1,560016,12.996531,77.668392,,1,0,NULL,NULL,NULL,NULL,"6, The Bay, RMZ Infinity, Old Madras Road",21a639e1-e1f64662-6fc8b5-1467202005,"Bennigana Halli",Karnataka,www.starbucks.in,customercare@tatastarbucks.com
6161,Starbucks,1,560078,12.908593,77.586667,"+91 8884678564",1,0,NULL,NULL,NULL,NULL,"100 Feet ring Road, K.A.S. Officer HBCS layout, 4th Phase",4001b2fb-ba00bf50-195962-1467202005,"JP Nagar",Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6162,Starbucks,1,560048,12.990654,77.730632,,1,0,NULL,NULL,NULL,NULL,"Prestige Shantiniketan Crecent 4 Tower B, ITPL Main Road",aca2c52c-df9b5209-327380-1467202005,Whitefield,Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6163,Starbucks,1,560048,12.985359,77.708126,"+91 8065690135",1,0,NULL,NULL,NULL,NULL,"Ground Floor, Phoenix Market City",0073e941-5e72eb36-b05540-1467202005,Mahadevapura,Karnataka,http://www.starbucks.in/,customercare@tatastarbucks.com
6170,"Iyengar Bakery",1,560041,12.927665,77.593651,"+91 9483958571",1,0,NULL,NULL,NULL,NULL,"149, 4th T Block, 26th Main Road, Putlanpalya",db1bb810-171f4cf0-10efb0-1467261264,Jayanagar,Karnataka,NULL,NULL
